Entity,Code,Year,"Primary completion rate, gender parity index (GPI)"
Congo,COG,1977,0.797429979
Congo,COG,1978,0.829200029
Congo,COG,1979,0.834969997
Congo,COG,1980,0.861810029
Congo,COG,1981,0.913670003
Congo,COG,1982,0.900479972
Congo,COG,1983,0.977129996
Congo,COG,1984,0.931200027
Congo,COG,1985,0.968129992
Congo,COG,1986,0.998920023
Congo,COG,1987,1.027850032
Congo,COG,1988,0.99871999
Congo,COG,1989,0.98803997
Congo,COG,1990,0.985930026
Congo,COG,1991,0.844770014
Congo,COG,1992,1.011800051
Congo,COG,1993,0.970409989
Congo,COG,1994,0.954970002
Congo,COG,1996,1.011369944
Congo,COG,1999,1.037919998
Congo,COG,2001,1.000519991
Congo,COG,2002,0.979669988
Congo,COG,2003,0.942969978
Congo,COG,2004,0.915740013
Congo,COG,2005,0.930909991
Congo,COG,2006,0.907220006
Congo,COG,2007,0.934580028
Congo,COG,2008,0.942709982
Congo,COG,2009,0.929329991
Congo,COG,2010,0.938989997
Congo,COG,2011,0.980560005
Congo,COG,2012,1.126009941
Costa Rica,CRI,1970,1.028370023
Costa Rica,CRI,1971,1.051589966
Costa Rica,CRI,1972,1.049409986
Costa Rica,CRI,1973,1.024309993
Costa Rica,CRI,1974,1.015140057
Costa Rica,CRI,1975,1.065350056
Costa Rica,CRI,1976,1.050629973
Costa Rica,CRI,1977,1.055860043
Costa Rica,CRI,1978,1.061239958
Costa Rica,CRI,1979,1.035449982
Costa Rica,CRI,1980,1.029099941
Costa Rica,CRI,1981,1.029979944
Costa Rica,CRI,1982,1.032240033
Costa Rica,CRI,1985,1.029219985
Costa Rica,CRI,1986,1.007400036
Costa Rica,CRI,1987,1.007419944
Costa Rica,CRI,1988,1.019199967
Costa Rica,CRI,1989,1.026729941
Costa Rica,CRI,1991,1.033720016
Costa Rica,CRI,1992,1.031939983
Costa Rica,CRI,1993,1.020930052
Costa Rica,CRI,1994,1.031880021
Costa Rica,CRI,1995,1.02888
Costa Rica,CRI,1996,1.055080056
Costa Rica,CRI,1999,1.042979956
Costa Rica,CRI,2000,1.027680039
Costa Rica,CRI,2001,1.027320027
Costa Rica,CRI,2002,1.002490044
Costa Rica,CRI,2004,1.007789969
Costa Rica,CRI,2005,1.005190015
Costa Rica,CRI,2006,1.022379994
Costa Rica,CRI,2007,1.020210028
Costa Rica,CRI,2008,1.036440015
Costa Rica,CRI,2009,1.007120013
Costa Rica,CRI,2010,1.011190057
Costa Rica,CRI,2011,1.025439978
Costa Rica,CRI,2012,1.020529985
Costa Rica,CRI,2013,1.006950021
Costa Rica,CRI,2014,0.994310021
Cote d'Ivoire,CIV,1973,0.425590008
Cote d'Ivoire,CIV,1974,0.43178001
Cote d'Ivoire,CIV,1976,0.487500012
Cote d'Ivoire,CIV,1977,0.502680004
Cote d'Ivoire,CIV,1978,0.52621001
Cote d'Ivoire,CIV,1979,0.524609983
Cote d'Ivoire,CIV,1980,0.543009996
Cote d'Ivoire,CIV,1981,0.56558001
Cote d'Ivoire,CIV,1983,0.561879992
Cote d'Ivoire,CIV,1984,0.55983001
Cote d'Ivoire,CIV,1985,0.613799989
Cote d'Ivoire,CIV,1986,0.576089978
Cote d'Ivoire,CIV,1987,0.60461998
Cote d'Ivoire,CIV,1988,0.582910001
Cote d'Ivoire,CIV,1989,0.622609973
Cote d'Ivoire,CIV,1990,0.605840027
Cote d'Ivoire,CIV,1991,0.570029974
Cote d'Ivoire,CIV,1992,0.597630024
Cote d'Ivoire,CIV,1993,0.604369998
Cote d'Ivoire,CIV,1994,0.632669985
Cote d'Ivoire,CIV,1995,0.630569994
Cote d'Ivoire,CIV,1996,0.630819976
Cote d'Ivoire,CIV,1997,0.627849996
Cote d'Ivoire,CIV,1998,0.675450027
Cote d'Ivoire,CIV,2000,0.634800017
Cote d'Ivoire,CIV,2001,0.662410021
Cote d'Ivoire,CIV,2006,0.621249974
Cote d'Ivoire,CIV,2007,0.697790027
Cote d'Ivoire,CIV,2009,0.718209982
Cote d'Ivoire,CIV,2011,0.811179996
Cote d'Ivoire,CIV,2012,0.757319987
Cote d'Ivoire,CIV,2013,0.792919993
Cote d'Ivoire,CIV,2014,0.795459986
Croatia,HRV,1995,1.009920001
Croatia,HRV,1996,0.997799993
Croatia,HRV,1997,0.99861002
Croatia,HRV,1998,1.001950026
Croatia,HRV,1999,0.994390011
Croatia,HRV,2000,0.985809982
Croatia,HRV,2001,0.999100029
Croatia,HRV,2002,0.976149976
Croatia,HRV,2003,0.990059972
Croatia,HRV,2005,1.015740037
Croatia,HRV,2006,0.988409996
Croatia,HRV,2007,0.998139977
Croatia,HRV,2008,1.014109969
Croatia,HRV,2009,1.007940054
Croatia,HRV,2010,1.002769947
Croatia,HRV,2011,0.997420013
Croatia,HRV,2012,0.997389972
Croatia,HRV,2014,0.994390011
Cuba,CUB,1971,1.18324995
Cuba,CUB,1972,1.164710045
Cuba,CUB,1999,1.021649957
Cuba,CUB,2000,1.000480056
Cuba,CUB,2001,1.002060056
Cuba,CUB,2002,1.006309986
Cuba,CUB,2003,1.011800051
Cuba,CUB,2004,1.013509989
Cuba,CUB,2005,1.012120008
Cuba,CUB,2006,1.018380046
Cuba,CUB,2007,1.019029975
Cuba,CUB,2008,1.018339992
Cuba,CUB,2009,1.015980005
Cuba,CUB,2010,1.030470014
Cuba,CUB,2011,1.02699995
Cuba,CUB,2012,1.01760006
Cuba,CUB,2013,1.033810019
Cuba,CUB,2014,1.045369983
Cyprus,CYP,1971,1.023399949
Cyprus,CYP,1972,0.994520009
Cyprus,CYP,1973,1.007699966
Cyprus,CYP,1974,1.006979942
Cyprus,CYP,1975,0.995199978
Cyprus,CYP,1976,0.968879998
Cyprus,CYP,1977,0.976620018
Cyprus,CYP,1978,0.978160024
Cyprus,CYP,1979,0.989009976
Cyprus,CYP,1980,1.010059953
Cyprus,CYP,1981,1.019899964
Cyprus,CYP,1982,1.029999971
Cyprus,CYP,1983,1.00090003
Cyprus,CYP,1984,1.006829977
Cyprus,CYP,1985,1.010810018
Cyprus,CYP,1986,0.99059999
Cyprus,CYP,1987,1.006649971
Cyprus,CYP,1988,0.967670023
Cyprus,CYP,1989,0.959039986
Cyprus,CYP,1990,1.002699971
Cyprus,CYP,1991,1.013870001
Cyprus,CYP,1992,0.976530015
Cyprus,CYP,1993,0.996020019
Cyprus,CYP,1994,1.00533998
Cyprus,CYP,1995,1.002380013
Cyprus,CYP,1996,0.97961998
Cyprus,CYP,1997,1.006850004
Cyprus,CYP,1999,0.982860029
Cyprus,CYP,2000,0.992320001
Cyprus,CYP,2001,1.010489941
Cyprus,CYP,2002,1.008849978
Cyprus,CYP,2003,1.038519979
Cyprus,CYP,2004,0.987609982
Cyprus,CYP,2005,0.995509982
Cyprus,CYP,2006,1.005139947
Cyprus,CYP,2007,1.000159979
Cyprus,CYP,2008,0.988979995
Cyprus,CYP,2009,1.003110051
Cyprus,CYP,2010,1.030439973
Cyprus,CYP,2011,0.996469975
Cyprus,CYP,2012,0.992789984
Cyprus,CYP,2013,0.990559995
Cyprus,CYP,2014,1.005239964
Czechia,CZE,1993,1.021379948
Czechia,CZE,1994,1.006090045
Czechia,CZE,1996,0.981100023
Czechia,CZE,1999,1.004179955
Czechia,CZE,2000,1.012009978
Czechia,CZE,2001,1.005190015
Czechia,CZE,2002,1.008090019
Czechia,CZE,2003,0.983240008
Czechia,CZE,2004,1.004340053
Czechia,CZE,2005,0.99357003
Czechia,CZE,2006,0.985400021
Czechia,CZE,2007,0.987829983
Czechia,CZE,2008,0.997080028
Czechia,CZE,2009,1.005159974
Czechia,CZE,2010,1.002509952
Czechia,CZE,2011,0.989369988
Czechia,CZE,2012,0.989960015
Czechia,CZE,2013,1.009680033
Czechia,CZE,2014,1.003100038
Democratic Republic of Congo,COD,1971,0.341230005
Democratic Republic of Congo,COD,1972,0.35977
Democratic Republic of Congo,COD,1976,0.471560001
Democratic Republic of Congo,COD,1977,0.506070018
Democratic Republic of Congo,COD,1978,0.527329981
Democratic Republic of Congo,COD,1980,0.562520027
Democratic Republic of Congo,COD,1981,0.596679986
Democratic Republic of Congo,COD,1982,0.596800029
Democratic Republic of Congo,COD,1983,0.63331002
Democratic Republic of Congo,COD,1984,0.672630012
Democratic Republic of Congo,COD,1988,0.570760012
Democratic Republic of Congo,COD,1991,0.593519986
Democratic Republic of Congo,COD,1992,0.592999995
Democratic Republic of Congo,COD,1993,0.676159978
Democratic Republic of Congo,COD,1994,0.646399975
Democratic Republic of Congo,COD,1999,0.860459983
Democratic Republic of Congo,COD,2002,0.671700001
Democratic Republic of Congo,COD,2007,0.678420007
Democratic Republic of Congo,COD,2008,0.697430015
Democratic Republic of Congo,COD,2009,0.696640015
Democratic Republic of Congo,COD,2010,0.755410016
Democratic Republic of Congo,COD,2011,0.721899986
Democratic Republic of Congo,COD,2012,0.747300029
Democratic Republic of Congo,COD,2013,0.816349983
Denmark,DNK,1971,1.028399944
Denmark,DNK,1972,1.03034997
Denmark,DNK,1973,1.037510037
Denmark,DNK,1974,1.035459995
Denmark,DNK,1981,1.001940012
Denmark,DNK,1982,1.000609994
Denmark,DNK,1983,1.00838995
Denmark,DNK,1984,0.991360009
Denmark,DNK,1985,1.009950042
Denmark,DNK,1986,0.995850027
Denmark,DNK,1987,1.000659943
Denmark,DNK,1988,1.011600018
Denmark,DNK,1989,0.988770008
Denmark,DNK,1990,1.005910039
Denmark,DNK,1991,1.004979968
Denmark,DNK,1992,1.005380034
Denmark,DNK,1993,1.005620003
Denmark,DNK,1994,1.010130048
Denmark,DNK,1998,1.003139973
Denmark,DNK,1999,0.998179972
Denmark,DNK,2000,0.995010018
Denmark,DNK,2001,1.003239989
Denmark,DNK,2002,1.010570049
Denmark,DNK,2004,1.005089998
Denmark,DNK,2005,1.000810027
Denmark,DNK,2006,1.004349947
Denmark,DNK,2007,1.004459977
Denmark,DNK,2008,1.007750034
Denmark,DNK,2009,1.005020022
Denmark,DNK,2010,1.005030036
Denmark,DNK,2011,1.001160026
Denmark,DNK,2012,1.013149977
Denmark,DNK,2013,1.011839986
Denmark,DNK,2014,1.006410003
Djibouti,DJI,1972,0.403849989
Djibouti,DJI,1973,0.447939992
Djibouti,DJI,1974,0.43700999
Djibouti,DJI,1975,0.527859986
Djibouti,DJI,1976,0.462740004
Djibouti,DJI,1999,0.690320015
Djibouti,DJI,2000,0.691280007
Djibouti,DJI,2001,0.681590021
Djibouti,DJI,2005,0.764710009
Djibouti,DJI,2006,0.810710013
Djibouti,DJI,2008,0.817309976
Djibouti,DJI,2011,0.970480025
Djibouti,DJI,2013,0.83920002
Djibouti,DJI,2014,0.844120026
Djibouti,DJI,2015,0.868929982
Dominica,DMA,1988,1.258710027
Dominica,DMA,1999,1.263170004
Dominica,DMA,2000,1.096740007
Dominica,DMA,2001,1.006629944
Dominica,DMA,2002,1.038220048
Dominica,DMA,2003,0.970179975
Dominica,DMA,2004,1.026350021
Dominica,DMA,2005,1.080979943
Dominica,DMA,2006,1.047500014
Dominica,DMA,2007,1.056419969
Dominica,DMA,2008,1.062459946
Dominica,DMA,2009,0.982389987
Dominica,DMA,2010,0.968029976
Dominica,DMA,2011,1.161980033
Dominica,DMA,2012,0.980170012
Dominica,DMA,2013,0.996940017
Dominica,DMA,2014,1.060029984
Dominican Republic,DOM,1971,1.108260036
Dominican Republic,DOM,1999,1.111899972
Dominican Republic,DOM,2000,1.103970051
Dominican Republic,DOM,2002,1.092970014
Dominican Republic,DOM,2004,1.053969979
Dominican Republic,DOM,2006,1.084699988
Dominican Republic,DOM,2007,1.054020047
Dominican Republic,DOM,2009,0.997290015
Dominican Republic,DOM,2010,0.986699998
Dominican Republic,DOM,2011,1.022600055
Dominican Republic,DOM,2012,1.024620056
Dominican Republic,DOM,2013,1.014000058
Dominican Republic,DOM,2014,0.989979982
East Asia and Pacific,,1995,0.959190011
East Asia and Pacific,,1996,0.958899975
East Asia and Pacific,,1997,0.96221
East Asia and Pacific,,1998,0.969219983
East Asia and Pacific,,1999,0.975870013
East Asia and Pacific,,2000,0.98417002
East Asia and Pacific,,2001,0.99308002
East Asia and Pacific,,2002,0.99289
East Asia and Pacific,,2003,0.993170023
East Asia and Pacific,,2004,0.995119989
East Asia and Pacific,,2005,0.997789979
East Asia and Pacific,,2006,0.998960018
East Asia and Pacific,,2007,0.996940017
East Asia and Pacific,,2008,0.994710028
East Asia and Pacific,,2009,0.997129977
East Asia and Pacific,,2010,0.997810006
East Asia and Pacific,,2011,0.999930024
East Asia and Pacific,,2012,1.001430035
East Asia and Pacific,,2013,1.002539992
East Asia and Pacific,,2014,0.992649972
East Asia and Pacific (excluding high-income countries),,1995,0.95547998
East Asia and Pacific (excluding high-income countries),,1996,0.955309987
East Asia and Pacific (excluding high-income countries),,1997,0.95905
East Asia and Pacific (excluding high-income countries),,1998,0.96675998
East Asia and Pacific (excluding high-income countries),,1999,0.97398001
East Asia and Pacific (excluding high-income countries),,2000,0.983150005
East Asia and Pacific (excluding high-income countries),,2001,0.992829978
East Asia and Pacific (excluding high-income countries),,2002,0.992410004
East Asia and Pacific (excluding high-income countries),,2003,0.992089987
East Asia and Pacific (excluding high-income countries),,2004,0.994700015
East Asia and Pacific (excluding high-income countries),,2005,0.997870028
East Asia and Pacific (excluding high-income countries),,2006,0.998730004
East Asia and Pacific (excluding high-income countries),,2007,0.996110022
East Asia and Pacific (excluding high-income countries),,2008,0.993529975
East Asia and Pacific (excluding high-income countries),,2009,0.995739996
East Asia and Pacific (excluding high-income countries),,2010,0.996810019
East Asia and Pacific (excluding high-income countries),,2011,0.998809993
East Asia and Pacific (excluding high-income countries),,2012,1.000740051
East Asia and Pacific (excluding high-income countries),,2013,1.001860023
East Asia and Pacific (excluding high-income countries),,2014,0.991150022
Ecuador,ECU,1971,0.927370012
Ecuador,ECU,1972,0.962650001
Ecuador,ECU,1973,0.968999982
Ecuador,ECU,1974,0.949379981
Ecuador,ECU,1975,0.956239998
Ecuador,ECU,1976,0.960870028
Ecuador,ECU,1977,0.968389988
Ecuador,ECU,1978,0.977490008
Ecuador,ECU,1979,0.954209983
Ecuador,ECU,1980,0.956550002
Ecuador,ECU,1987,0.95915997
Ecuador,ECU,1988,1.001549959
Ecuador,ECU,1994,1.013960004
Ecuador,ECU,1995,1.015599966
Ecuador,ECU,1996,1.012189984
Ecuador,ECU,1997,1.006600022
Ecuador,ECU,1999,1.016199946
Ecuador,ECU,2000,1.008579969
Ecuador,ECU,2001,1.017590046
Ecuador,ECU,2002,1.009299994
Ecuador,ECU,2003,1.012539983
Ecuador,ECU,2004,1.011489987
Ecuador,ECU,2005,1.012570024
Ecuador,ECU,2006,1.002920032
Ecuador,ECU,2007,1.012310028
Ecuador,ECU,2010,1.01233995
Ecuador,ECU,2011,1.016309977
Ecuador,ECU,2012,1.017830014
Ecuador,ECU,2013,1.01354003
Ecuador,ECU,2014,1.011690021
Egypt,EGY,1971,0.597630024
Egypt,EGY,1972,0.601710021
Egypt,EGY,1973,0.60424
Egypt,EGY,1974,0.622049987
Egypt,EGY,1975,0.614069998
Egypt,EGY,1976,0.624109983
Egypt,EGY,1977,0.620729983
Egypt,EGY,1978,0.525250018
Egypt,EGY,1979,0.496439993
Egypt,EGY,1980,0.662410021
Egypt,EGY,1981,0.669279993
Egypt,EGY,1986,0.740320027
Egypt,EGY,1997,0.88726002
Egypt,EGY,1999,0.928849995
Egypt,EGY,2000,0.936280012
Egypt,EGY,2001,0.946240008
Egypt,EGY,2002,0.990830004
Egypt,EGY,2003,0.964250028
Egypt,EGY,2004,0.970809996
Egypt,EGY,2005,0.925769985
Egypt,EGY,2006,0.972339988
Egypt,EGY,2007,0.960420012
Egypt,EGY,2009,0.97487998
Egypt,EGY,2010,0.98010999
Egypt,EGY,2013,1.008409977
El Salvador,SLV,1971,0.869009972
El Salvador,SLV,1972,0.904340029
El Salvador,SLV,1973,0.908640027
El Salvador,SLV,1974,0.929740012
El Salvador,SLV,1976,0.940129995
El Salvador,SLV,1977,0.945460021
El Salvador,SLV,1981,1.013910055
El Salvador,SLV,1982,1.004050016
El Salvador,SLV,1983,1.01662004
El Salvador,SLV,1984,1.041869998
El Salvador,SLV,1987,1.038269997
El Salvador,SLV,1988,1.042889953
El Salvador,SLV,1989,1.044759989
El Salvador,SLV,1991,1.02749002
El Salvador,SLV,1992,1.033110023
El Salvador,SLV,1993,1.025850058
El Salvador,SLV,1995,1.028259993
El Salvador,SLV,1996,0.99387002
El Salvador,SLV,1998,0.998969972
El Salvador,SLV,2000,0.955739975
El Salvador,SLV,2001,0.993149996
El Salvador,SLV,2002,0.999040008
El Salvador,SLV,2003,1.000920057
El Salvador,SLV,2005,1.01188004
El Salvador,SLV,2006,1.005429983
El Salvador,SLV,2007,1.029500008
El Salvador,SLV,2008,1.023620009
El Salvador,SLV,2009,1.023460031
El Salvador,SLV,2010,0.99119997
El Salvador,SLV,2011,0.999199986
El Salvador,SLV,2012,1.001199961
El Salvador,SLV,2013,1.003810048
El Salvador,SLV,2014,1.007509947
Equatorial Guinea,GNQ,1994,0.886129975
Equatorial Guinea,GNQ,2000,0.774399996
Equatorial Guinea,GNQ,2003,0.705640018
Equatorial Guinea,GNQ,2005,0.95006001
Equatorial Guinea,GNQ,2008,0.935060024
Equatorial Guinea,GNQ,2009,0.963670015
Equatorial Guinea,GNQ,2010,1.008579969
Equatorial Guinea,GNQ,2011,1.020089984
Equatorial Guinea,GNQ,2012,1.021530032
Eritrea,ERI,1994,0.756259978
Eritrea,ERI,1995,0.752020001
Eritrea,ERI,1996,0.677240014
Eritrea,ERI,1997,0.679949999
Eritrea,ERI,1999,0.79648
Eritrea,ERI,2000,0.827480018
Eritrea,ERI,2001,0.854740024
Eritrea,ERI,2002,0.763469994
Eritrea,ERI,2003,0.732140005
Eritrea,ERI,2004,0.684220016
Eritrea,ERI,2005,0.768339992
Eritrea,ERI,2006,0.756309986
Eritrea,ERI,2007,0.795170009
Eritrea,ERI,2008,0.815199971
Eritrea,ERI,2009,0.84197998
Eritrea,ERI,2010,0.858739972
Eritrea,ERI,2012,0.835370004
Eritrea,ERI,2013,0.852209985
Estonia,EST,1995,1.022060037
Estonia,EST,1996,1.000890017
Estonia,EST,1998,1.005130053
Estonia,EST,1999,1.02026999
Estonia,EST,2000,1.01820004
Estonia,EST,2001,1.02523005
Estonia,EST,2002,1.027160048
Estonia,EST,2003,0.979089975
Estonia,EST,2004,0.991330028
Estonia,EST,2005,0.981270015
Estonia,EST,2006,0.960089982
Estonia,EST,2007,0.981869996
Estonia,EST,2008,1.005110025
Estonia,EST,2009,0.998849988
Estonia,EST,2010,0.973479986
Estonia,EST,2011,0.99770999
Estonia,EST,2012,0.972869992
Estonia,EST,2013,0.985019982
Eswatini,SWZ,1970,0.912859976
Eswatini,SWZ,1971,0.902440012
Eswatini,SWZ,1972,0.889100015
Eswatini,SWZ,1973,0.933399975
Eswatini,SWZ,1974,0.961839974
Eswatini,SWZ,1975,1.009490013
Eswatini,SWZ,1976,1.046219945
Eswatini,SWZ,1977,1.025769949
Eswatini,SWZ,1978,1.070180058
Eswatini,SWZ,1979,1.061720014
Eswatini,SWZ,1980,1.114099979
Eswatini,SWZ,1981,1.026729941
Eswatini,SWZ,1982,1.066990018
Eswatini,SWZ,1983,1.058069944
Eswatini,SWZ,1984,1.080469966
Eswatini,SWZ,1985,1.086449981
Eswatini,SWZ,1986,1.066900015
Eswatini,SWZ,1987,1.035249949
Eswatini,SWZ,1988,1.07735002
Eswatini,SWZ,1989,1.109380007
Eswatini,SWZ,1990,1.111320019
Eswatini,SWZ,1991,1.103800058
Eswatini,SWZ,1992,1.138059974
Eswatini,SWZ,1993,1.072810054
Eswatini,SWZ,1994,1.07246995
Eswatini,SWZ,1995,1.090600014
Eswatini,SWZ,1996,1.081220031
Eswatini,SWZ,1997,1.106220007
Eswatini,SWZ,1998,1.065269947
Eswatini,SWZ,1999,1.094810009
Eswatini,SWZ,2000,1.060269952
Eswatini,SWZ,2001,1.039499998
Eswatini,SWZ,2002,1.077659965
Eswatini,SWZ,2003,1.116780043
Eswatini,SWZ,2004,1.085549951
Eswatini,SWZ,2005,1.092350006
Eswatini,SWZ,2006,1.059479952
Eswatini,SWZ,2007,0.933969975
Eswatini,SWZ,2009,1.002660036
Eswatini,SWZ,2010,1.033259988
Eswatini,SWZ,2011,1.018849969
Eswatini,SWZ,2012,1.040899992
Eswatini,SWZ,2013,1.01639998
Ethiopia,ETH,1982,0.498760015
Ethiopia,ETH,1987,0.642170012
Ethiopia,ETH,1988,0.621930003
Ethiopia,ETH,1989,0.640349984
Ethiopia,ETH,1994,0.750140011
Ethiopia,ETH,1995,0.68186003
Ethiopia,ETH,1996,0.648959994
Ethiopia,ETH,1998,0.586499989
Ethiopia,ETH,1999,0.55181998
Ethiopia,ETH,2000,0.550970018
Ethiopia,ETH,2001,0.550379992
Ethiopia,ETH,2002,0.554470003
Ethiopia,ETH,2003,0.576719999
Ethiopia,ETH,2004,0.632080019
Ethiopia,ETH,2005,0.711480021
Ethiopia,ETH,2006,0.800800025
Ethiopia,ETH,2007,0.814050019
Ethiopia,ETH,2008,0.872640014
Ethiopia,ETH,2009,0.951699972
Ethiopia,ETH,2010,0.930790007
Ethiopia,ETH,2011,0.916660011
Ethiopia,ETH,2012,1.006649971
Ethiopia,ETH,2014,0.985639989
Euro area,,1970,1.018640041
Euro area,,1971,1.018839955
Euro area,,1972,1.019739985
Euro area,,1973,1.020059943
Euro area,,1974,1.020140052
Euro area,,1975,1.017879963
Euro area,,1976,1.018710017
Euro area,,1977,1.019719958
Euro area,,1978,1.018749952
Euro area,,1979,1.01812005
Euro area,,1980,1.020429969
Euro area,,1981,1.021119952
Euro area,,1982,1.022359967
Euro area,,1983,1.019909978
Euro area,,1984,1.019629955
Euro area,,1985,1.017689943
Euro area,,1986,1.01730001
Euro area,,1987,1.017770052
Euro area,,1988,1.014610052
Euro area,,1989,1.009449959
Euro area,,1990,1.015650034
Euro area,,1991,1.015949965
Euro area,,1992,1.018139958
Euro area,,1993,1.021460056
Euro area,,1994,1.022210002
Euro area,,1995,1.013560057
Euro area,,1996,1.01504004
Euro area,,1997,1.013720036
Euro area,,1998,1.011919975
Euro area,,1999,1.010020018
Euro area,,2000,1.01225996
Euro area,,2001,1.012429953
Euro area,,2002,1.011289954
Euro area,,2003,1.010769963
Euro area,,2004,1.010130048
Euro area,,2005,1.011610031
Euro area,,2006,1.010820031
Euro area,,2007,1.012949944
Euro area,,2008,1.013219953
Euro area,,2009,1.01067996
Euro area,,2010,1.011019945
Euro area,,2011,1.010460019
Euro area,,2012,1.012850046
Euro area,,2013,1.012809992
Euro area,,2014,1.01315999
Europe and Central Asia,,1990,0.998329997
Europe and Central Asia,,1992,0.999379992
Europe and Central Asia,,1993,1.000470042
Europe and Central Asia,,1994,0.999949992
Europe and Central Asia,,1995,0.998059988
Europe and Central Asia,,1996,0.998399973
Europe and Central Asia,,1997,0.995880008
Europe and Central Asia,,1998,0.99575001
Europe and Central Asia,,1999,0.994390011
Europe and Central Asia,,2000,0.994260013
Europe and Central Asia,,2001,0.994130015
Europe and Central Asia,,2002,0.995310009
Europe and Central Asia,,2003,0.994159997
Europe and Central Asia,,2004,0.993709981
Europe and Central Asia,,2005,0.993019998
Europe and Central Asia,,2006,0.996410012
Europe and Central Asia,,2007,0.997579992
Europe and Central Asia,,2008,0.998979986
Europe and Central Asia,,2009,1.00109005
Europe and Central Asia,,2010,1.00237
Europe and Central Asia,,2011,1.002490044
Europe and Central Asia,,2012,1.002169967
Europe and Central Asia,,2013,1.001760006
Europe and Central Asia,,2014,1.002830029
Europe and Central Asia (excluding high-income countries),,1992,0.985509992
Europe and Central Asia (excluding high-income countries),,1993,0.985840023
Europe and Central Asia (excluding high-income countries),,1994,0.985099971
Europe and Central Asia (excluding high-income countries),,1995,0.987169981
Europe and Central Asia (excluding high-income countries),,1996,0.987110019
Europe and Central Asia (excluding high-income countries),,1997,0.983460009
Europe and Central Asia (excluding high-income countries),,1998,0.983519971
Europe and Central Asia (excluding high-income countries),,1999,0.982879996
Europe and Central Asia (excluding high-income countries),,2000,0.980480015
Europe and Central Asia (excluding high-income countries),,2001,0.980170012
Europe and Central Asia (excluding high-income countries),,2002,0.982460022
Europe and Central Asia (excluding high-income countries),,2003,0.979950011
Europe and Central Asia (excluding high-income countries),,2004,0.981140018
Europe and Central Asia (excluding high-income countries),,2005,0.97874999
Europe and Central Asia (excluding high-income countries),,2006,0.983669996
Europe and Central Asia (excluding high-income countries),,2007,0.985339999
Europe and Central Asia (excluding high-income countries),,2008,0.989030004
Europe and Central Asia (excluding high-income countries),,2009,0.993160009
Europe and Central Asia (excluding high-income countries),,2010,0.996559978
Europe and Central Asia (excluding high-income countries),,2011,0.997879982
Europe and Central Asia (excluding high-income countries),,2012,0.995389998
Europe and Central Asia (excluding high-income countries),,2013,0.995199978
Europe and Central Asia (excluding high-income countries),,2014,0.996640027
European Union,,1971,1.01809001
European Union,,1972,1.018249989
European Union,,1973,1.018610001
European Union,,1980,1.017750025
European Union,,1981,1.018530011
European Union,,1982,1.019279957
European Union,,1983,1.017699957
European Union,,1984,1.017470002
European Union,,1985,1.015159965
European Union,,1986,1.014359951
European Union,,1987,1.014410019
European Union,,1988,1.012910008
European Union,,1989,1.008939981
European Union,,1990,1.01323998
European Union,,1991,1.014979959
European Union,,1992,1.015619993
European Union,,1993,1.018429995
European Union,,1994,1.018300056
European Union,,1995,1.011600018
European Union,,1996,1.012220025
European Union,,1997,1.010849953
European Union,,1998,1.010229945
European Union,,1999,1.007640004
European Union,,2000,1.009920001
European Union,,2001,1.009170055
European Union,,2002,1.008470058
European Union,,2003,1.007809997
European Union,,2004,1.005990028
European Union,,2005,1.007490039
European Union,,2006,1.008630037
European Union,,2007,1.00869
European Union,,2008,1.007470012
European Union,,2009,1.008129954
European Union,,2010,1.007300019
European Union,,2011,1.005869985
European Union,,2012,1.007159948
European Union,,2013,1.007159948
European Union,,2014,1.00793004
Fiji,FJI,1980,1.014520049
Fiji,FJI,1981,1.027459979
Fiji,FJI,1983,1.013759971
Fiji,FJI,1984,1.014260054
Fiji,FJI,1985,1.024690032
Fiji,FJI,1986,1.004459977
Fiji,FJI,1992,1.016029954
Fiji,FJI,1994,1.008990049
Fiji,FJI,1995,1.038229942
Fiji,FJI,1996,1.028079987
Fiji,FJI,1997,0.992879987
Fiji,FJI,1998,1.052870035
Fiji,FJI,1999,1.005059958
Fiji,FJI,2000,0.978219986
Fiji,FJI,2001,1.038720012
Fiji,FJI,2002,1.048120022
Fiji,FJI,2004,1.010400057
Fiji,FJI,2006,1.001539946
Fiji,FJI,2008,0.997879982
Fiji,FJI,2009,1.00285995
Fiji,FJI,2011,0.994650006
Fiji,FJI,2012,1.017439961
Fiji,FJI,2013,1.003319979
Finland,FIN,1987,1.010069966
Finland,FIN,1988,0.993740022
Finland,FIN,1989,0.999010026
Finland,FIN,1990,1.002210021
Finland,FIN,1991,0.991259992
Finland,FIN,1992,1.012210011
Finland,FIN,1993,1.004760027
Finland,FIN,1994,0.998640001
Finland,FIN,1995,0.989669979
Finland,FIN,1996,1.020820022
Finland,FIN,1998,1.005220056
Finland,FIN,1999,0.995050013
Finland,FIN,2000,1.00406003
Finland,FIN,2001,1.006399989
Finland,FIN,2002,0.99831003
Finland,FIN,2003,0.994629979
Finland,FIN,2004,1.004860044
Finland,FIN,2005,0.986790001
Finland,FIN,2006,0.999450028
Finland,FIN,2007,1.002930045
Finland,FIN,2008,0.984650016
Finland,FIN,2009,0.993110001
Finland,FIN,2010,1.007359982
Finland,FIN,2011,0.995000005
Finland,FIN,2012,1.000339985
Finland,FIN,2013,0.978070021
